id,name,host_id,host_name,neighbourhood,lattitude,lognitute,neighbourhood_group,room_type,price,weekly_price,monthly_price,minimum_nights,amenities,country,state,review_rating_percentage,review_score_cleaniness,review_score_location
10267144,IPANEMA LUXURY PENTHOUSE with MAID,4428126,Cesar,Ipanema,-43.20056249,-22.98034625,Ipanema,Entire home/apt,858,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Smoking allowed', 'Doorman', 'Breakfast', 'Elevator', 'Free street parking', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",Brazil,Rio De Janeiro,99,10,10
10266175,Makaha Valley Paradise with OceanView,42868615,Ray And Lise,Waianae Coast,-158.20291,21.4818,Leeward Side,Entire home/apt,95,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Other', 'Paid parking on premises']",United States,Oahu,98,10,9
10299095,Small Room w Bathroom Flamengo Rio de Janeiro,52988408,Fernanda,,-43.17645081,-22.93848269,Flamengo,Private room,71,1347,5390,4,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Elevator', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",Brazil,Rio De Janeiro,80,8,8
103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,465278,Ade,Williamsburg,-73.96053,40.71577,Williamsburg,Entire home/apt,175,1347,5390,2,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",United States,New York,96,10,10
10269320,FloresRooms 3T,51724179,Andreia,,-8.61205,41.14404,,Entire home/apt,31,1347,5390,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Elevator', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets']",Portugal,Porto,96,10,10
102995,UWS Brownstone Near Central Park,178043,Chas,The Castro,-73.9696,40.78558,Upper West Side,Entire home/apt,212,1702,6000,21,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance']",United States,New York,93,9,10
10280433,~Ao Lele~ Flying Cloud,52785887,Mike,,-155.21763,19.42151,Island of Hawaiʻi,Entire home/apt,185,1347,5390,2,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Indoor fireplace', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Host greets you']",United States,The Big Island,99,10,10
10306879,Alugo Apart frente mar Barra Tijuca,53027036,Paulo Cesar,Barra da Tijuca,-43.36831677,-23.01111701,Barra da Tijuca,Entire home/apt,933,1347,5390,10,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Hangers', 'Iron', 'Laptop friendly workspace']",Brazil,Rio De Janeiro,93,9,9
10423504,Bondi Beach Dreaming 3-Bed House,2509326,Cat,North Bondi,151.27448,-33.8872,Bondi Beach,Entire home/apt,399,2369,8802,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'High chair', 'Fireplace guards', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",Australia,Sydney,96,10,10
10359729,,53319251,Seda,,29.05108,41.08835,Beşiktaş,Private room,105,1347,5390,1,"['Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Doorman', 'Heating', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Turkey,Istanbul,93,9,9
10317142,Private OceanFront - Bathtub Beach. Spacious House,53086419,Noah,Ko'olauloa,-157.91952,21.63549,Ko'olauloa,Entire home/apt,795,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', '24-hour check-in', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Beachfront']",United States,Oahu,94,9,10
10578580,Panoramic Ocean View Studio in  Quiet Setting,308899,Andrei,Kaimuki,-157.78578,21.29561,Oʻahu,Entire home/apt,120,1347,5390,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Free street parking', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",United States,Oahu,95,9,10
10664888,PORTO DOWNTOWN FLATS-RIBEIRA STUDIO,35484736,Tim,,-8.61279,41.14106,,Entire home/apt,55,1347,5390,2,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Step-free access', 'Wide doorway', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Host greets you', 'Paid parking on premises']",Portugal,Porto,97,10,10
10542174,Luxury 1-Bdrm in Downtown Brooklyn,10099253,Ashley,Downtown Brooklyn,-73.98102,40.69406,Fort Greene,Entire home/apt,144,1347,5390,3,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Doorman', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",United States,New York,93,9,9
10570041,Jardim Botânico Gourmet 2 bdroom,3665789,Roberta (Beta) Gatti,,-43.22076223,-22.96448812,Jardim Botânico,Entire home/apt,395,800,2000,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Gym', 'Elevator', 'Free street parking', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Private living room', 'Changing table', 'Stair gates', 'Children’s books and toys', 'Window guards', 'Babysitter recommendations', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed']",Brazil,Rio De Janeiro,91,9,10
1038163,luxury apartment in istanbul taxsim,5386341,Osman,Cihangir,28.98538,41.03326,Cihangir,Entire home/apt,269,2549,9828,2,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Fire extinguisher', 'Essentials', 'Shampoo']",Turkey,Istanbul,91,9,10
10448594,Where Castles and Art meet the Sea,53059934,Jose,,-8.68887,41.17544,,Entire home/apt,80,1347,5390,5,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Hot tub', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Portugal,Porto,95,10,10
10487917,Heroísmo IV,9320470,Apartments2Enjoy,,-8.59275,41.1462,,Entire home/apt,29,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'Long term stays allowed', 'Host greets you', 'Handheld shower head']",Portugal,Porto,89,9,9
10488837,Cozy House in Ortaköy,53849209,Orcun,Ortaköy,29.02519,41.05197,Beşiktaş,Private room,100,1347,5390,1,"['Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Turkey,Istanbul,93,9,9
1069531,"Asia House, Garden Room, Princevile",5884464,Coral,Kauaʻi,-159.48653,22.22739,Kauaʻi,Private room,139,738,2900,3,"['TV', 'Cable TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Luggage dropoff allowed', 'Host greets you']",United States,Kauai,93,9,10
10545725,Cozy bedroom Sagrada Familia,1929411,Rapha,el Fort Pienc,2.17963,41.40087,Eixample,Private room,20,280,1080,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Laptop friendly workspace']",Spain,Barcelona,100,10,10
10332161,A large sunny bedroom,53169195,Ehssan,Tremont,-73.90052,40.85598,Tremont,Private room,35,1347,5390,3,"['Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",United States,New York,90,10,6
10612199,Serene luxury in Harlem,54761069,Erika,Harlem,-73.95211,40.80708,Manhattan,Private room,80,1347,5390,3,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bed linens', 'Extra pillows and blankets']",United States,New York,100,10,10
10471178,Rented Room,53957975,Jercilene,,-43.17933175,-22.94132122,Botafogo,Private room,112,1347,5390,1,"['Wifi', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Dryer', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Brazil,Rio De Janeiro,93,9,9
10519173,Condomínio Praia Barra da Tijuca,54221119,Paula,Barra da Tijuca,-43.32231287,-23.00970269,Barra da Tijuca,Entire home/apt,351,1347,5390,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'First aid kit', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Well-lit path to entrance', 'Other']",Brazil,Rio De Janeiro,95,10,10
10677883,Great location in Barcelona,6151720,Marina E Mickael,El Clot,2.19057,41.41254,Sant Martí,Entire home/apt,31,1347,5390,200,"['Internet', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Elevator', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Hangers']",Spain,Barcelona,60,8,6
10373872,Apartamento Mobiliado - Lgo do Machado,15152328,Marcelo,Catete,-43.17888629,-22.9317159,Catete,Entire home/apt,149,1347,5390,30,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",Brazil,Rio De Janeiro,93,9,9
10548991,Jubilee By The Sea (Ocean Views),54391530,Nate,Kailua/Kona,-155.97349,19.61318,Island of Hawaiʻi,Entire home/apt,325,1347,5390,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Other']",United States,The Big Island,98,10,10
10596036,Apt Quarto e Sala amplo Laranjeiras,47039858,Marianna,,-43.17974071,-22.93138711,Laranjeiras,Entire home/apt,701,1347,5390,5,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Hangers', 'Iron', 'Laptop friendly workspace']",Brazil,Rio De Janeiro,93,9,9
1067052,Nani La 'Ao (A Beautiful Day) Upstairs Suite,1121661,Sherri,Island of Hawaiʻi,-155.02503,19.56081,Island of Hawaiʻi,Entire home/apt,72,550,2250,3,"['Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Other pet(s)', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware']",United States,The Big Island,96,9,10
10431455,Sala e quarto em copacabana com cozinha americana,53729453,Tamara,Copacabana,-43.1779489,-22.9631493,Copacabana,Entire home/apt,298,1347,5390,4,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",Brazil,Rio De Janeiro,93,9,9
10459480,Greenwich Fun and Luxury,45186586,Craig,Greenwich,151.18563,-33.8289,Greenwich,Entire home/apt,999,1347,5390,5,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Australia,Sydney,93,9,9
10486984,Cheerful new renovated central apt,22766460,Aybike,,28.97477,41.03735,Beyoglu,Entire home/apt,264,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Long term stays allowed', 'Step-free access', 'Host greets you']",Turkey,Istanbul,94,9,9
10648267,Lovely ap at Leblon beach,54984412,Sonia,Leblon,-43.2212007,-22.98416287,Leblon,Entire home/apt,298,1347,5390,3,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Essentials', 'Hangers', 'Laptop friendly workspace']",Brazil,Rio De Janeiro,100,10,10
10675315,"Cozy, dreamy Mile End apartment",5173928,Uma,Mile End,-73.60137,45.52517,Le Plateau-Mont-Royal,Private room,30,1347,5390,2,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Laptop friendly workspace']",Canada,Montreal,93,9,9
10354347,Room For Erasmus,53288729,Kemal,,29.06064,40.98837,Kadıköy,Private room,37,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Host greets you']",Turkey,Istanbul,93,9,9
10383490,Quarto Taquara - Jacarepaguá,3026612,Luana,,-43.3703522,-22.91636184,,Private room,101,350,600,2,"['Cable TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",Brazil,Rio De Janeiro,100,10,10
10628126,Ribeira Smart Flat,54662715,Mathieu,,-8.61602,41.14295,,Entire home/apt,80,1347,5390,2,"['Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Host greets you']",Portugal,Porto,92,10,10
